114967, 0
115287, 2
115432, 0
115908, 0
116210, 0
116496, 2
116633, 0
117041, 0
117324, 0
117627, 0
117922, 0
118207, 0
118491, 0
118767, 0
119038, 0
119317, 2
119489, 0
119911, 0
120221, 0
120522, 0
120790, 0
121061, 0
121338, 0
121626, 0
121924, 0
122220, 0
122536, 0
122838, 0
123111, 2
123246, 2
123466, 1
123538, 0
124085, 0
124391, 0
124687, 0
124969, 0
125236, 2
125400, 0
125762, 0
126038, 2
126241, 0
126626, 0
126913, 2
127087, 0
127439, 0
127697, 0
127961, 0
128219, 0
128495, 0
128771, 2
128959, 0
129347, 0
129599, 2
129727, 0
130143, 0
130430, 0
130724, 0
131014, 0
131304, 0
131588, 0
131869, 0
132148, 0
132434, 0
132766, 0
133100, 0
133416, 0
133716, 0
133998, 2
134138, 0
134620, 0
134933, 0
135281, 0
135603, 0
135884, 0
136154, 0
136418, 0
136694, 0
136976, 0
137263, 0
137549, 0
137846, 0
138109, 2
138358, 0
138619, 0
138890, 0
139193, 0
139504, 0
139812, 0
140111, 0
140405, 2
140544, 0
140986, 0
141294, 0
141621, 2
141826, 0
142264, 0
142562, 0
142851, 0
143147, 0
143451, 0
143764, 0
144092, 0
144412, 0
144696, 2
144832, 0
145299, 0
145613, 0
145930, 0
146241, 0
146541, 0
146830, 0
147103, 0
147386, 2
147580, 0
148027, 0
148341, 0
148638, 2
148793, 0
149197, 0
149483, 0
149765, 0
150055, 0
150377, 0
150691, 0
150979, 0
151264, 0
151553, 0
151861, 0
152178, 0
152481, 0
152802, 0
153100, 2
153244, 0
153655, 0
153941, 0
154235, 0
154543, 0
154839, 0
155113, 0
155377, 2
155631, 2
155881, 2
156046, 0
156385, 0
156645, 0
156921, 0
157202, 0
157461, 2
157709, 0
157975, 0
158258, 0
158551, 0
158857, 0
159169, 0
159479, 2
159626, 0
160061, 0
160357, 0
160676, 2
160857, 0
161305, 0
161606, 0
161886, 0
162152, 0
162415, 0
162684, 2
162883, 0
163316, 0
163635, 0
163939, 0
164224, 0
164510, 0
164813, 2
164968, 0
165425, 0
165753, 0
166047, 2
166307, 0
166570, 2
166733, 0
167142, 0
167454, 0
167750, 0
168048, 0
168322, 0
168588, 2
168789, 0
169137, 0
169427, 0
169726, 0
170015, 0
170282, 0
170540, 2
170791, 0
171048, 0
171306, 2
171494, 0
171861, 0
172153, 0
172439, 0
172698, 2
172832, 0
173243, 0
173521, 0
173812, 0
174112, 0
174413, 0
174704, 0
174977, 0
175243, 0
175537, 0
175855, 0
176175, 0
176484, 0
176800, 0
177092, 0
177388, 0
177690, 0
178002, 2
178167, 0
178669, 2
178868, 0
179243, 0
179513, 0
179791, 0
180072, 0
180355, 0
180653, 0
180947, 0
181222, 2
181361, 0
181744, 0
182018, 0
182303, 0
182585, 0
182857, 0
183137, 0
183400, 2
183648, 2
183887, 2
184058, 0
184403, 0
184681, 0
184956, 0
185223, 0
185478, 0
185733, 2
185980, 0
186241, 0
186519, 0
186810, 0
187120, 0
187434, 0
187713, 0
187979, 0
188260, 0
188535, 0
188816, 0
189102, 0
189385, 0
189664, 0
189932, 2
190177, 2
190336, 0
190688, 0
190970, 0
191253, 0
191528, 0
191800, 2
191962, 0
192314, 0
192570, 0
192836, 0
193105, 0
193408, 2
193589, 0
193999, 0
194269, 0
194536, 0
194814, 0
195103, 2
195278, 0
195685, 0
196002, 2
196187, 0
196548, 0
196809, 2
196982, 0
197357, 0
197640, 2
197831, 0
198193, 0
198466, 2
198716, 2
198957, 2
199207, 2
199382, 0
199738, 0
200019, 0
200288, 2
200536, 2
200778, 1
200947, 0
201280, 2
201525, 0
201790, 0
202057, 0
202338, 2
202531, 0
202877, 2
203121, 1
203259, 0
203666, 0
203950, 0
204239, 0
204531, 0
204823, 0
205092, 0
205349, 0
205604, 0
205884, 0
206182, 0
206484, 0
206765, 0
207036, 2
207289, 2
207540, 2
207788, 0
208039, 0
208307, 0
208594, 0
208870, 0
209124, 2
209364, 2
209595, 2
209836, 0
210100, 0
210358, 0
210621, 0
210906, 0
211198, 0
211464, 2
211710, 0
211972, 0
212239, 2
212409, 0
212839, 0
213121, 0
213426, 0
213704, 0
213965, 0
214235, 0
214515, 0
214816, 0
215129, 0
215424, 0
215703, 0
215982, 0
216255, 0
216529, 0
216811, 0
217105, 0
217404, 0
217706, 0
217980, 0
218240, 0
218523, 2
218722, 0
219100, 0
219396, 0
219688, 0
219981, 0
220251, 0
220515, 0
220790, 0
221091, 0
221402, 0
221699, 0
222008, 0
222299, 0
222583, 0
222869, 0
223161, 0
223476, 2
223640, 0
224130, 0
224427, 0
224704, 0
224994, 0
225293, 2
225440, 0
225921, 0
226248, 0
226543, 2
226677, 0
227107, 0
227390, 0
227706, 0
228011, 0
228323, 0
228630, 0
228913, 0
229194, 0
229476, 0
229778, 0
230094, 0
230416, 0
230722, 0
231003, 0
231294, 2
231430, 0
231874, 0
232180, 0
232473, 2
232655, 0
233068, 2
233325, 2
233515, 0
233882, 0
234168, 2
234352, 0
234756, 0
235035, 2
235204, 0
235573, 2
235826, 2
235992, 0
236390, 0
236687, 0
236972, 0
237253, 0
237511, 0
237771, 0
238038, 0
238303, 0
238592, 2
238789, 0
239229, 0
239504, 0
239782, 0
240054, 0
240351, 0
240651, 0
240960, 0
241287, 0
241604, 0
241892, 2
242026, 0
242495, 0
242823, 0
243162, 0
243490, 0
243818, 0
244114, 0
244402, 0
244700, 2
244844, 0
245360, 0
245676, 0
245966, 0
246242, 0
246516, 0
246802, 0
247092, 2
247252, 0
247722, 0
248026, 0
248306, 0
248576, 0
248868, 2
249035, 0
249453, 0
249745, 0
250042, 0
250324, 0
250587, 0
250845, 0
251119, 0
251426, 0
251730, 0
252022, 0
252325, 0
252603, 0
252888, 2
253026, 0
253464, 0
253780, 0
254095, 2
254257, 0
254677, 0
254946, 0
255214, 0
255495, 0
255768, 2
255911, 0
256342, 0
256630, 0
256889, 2
257142, 0
257402, 0
257674, 0
257966, 0
258258, 0
258547, 2
258703, 0
259138, 0
259407, 0
259683, 0
259968, 0
260270, 0
260580, 0
260884, 0
261166, 0
261452, 0
261729, 0
262013, 0
262309, 0
262611, 0
262924, 0
263218, 0
263485, 0
263748, 2
263894, 0
264326, 0
264612, 0
264903, 0
265194, 0
265476, 0
265740, 0
266006, 0
266282, 0
266587, 0
266904, 0
267208, 0
267514, 0
267795, 0
268078, 0
268371, 0
268663, 0
268988, 0
269319, 0
269633, 0
269932, 0
270215, 0
270524, 0
270844, 0
271166, 0
271495, 0
271828, 0
272121, 0
272413, 0
272717, 2
272954, 0
273391, 0
273708, 0
274025, 0
274320, 2
274460, 0
274887, 0
275184, 0
275485, 0
275792, 0
276080, 0
276345, 0
276619, 0
276895, 0
277160, 0
277452, 0
277746, 2
277906, 0
278340, 0
278602, 0
278862, 0
279146, 0
279429, 0
279714, 0
280011, 0
280306, 0
280598, 2
280734, 0
281147, 0
281436, 2
281619, 0
282059, 0
282351, 0
282642, 0
282922, 0
283197, 0
283481, 2
283619, 0
284109, 0
284424, 0
284731, 0
285015, 0
285293, 2
285458, 0
285892, 0
286190, 0
286519, 0
286834, 0
287123, 0
287404, 0
287690, 2
287865, 0
288332, 0
288644, 0
288962, 0
289261, 0
289541, 0
289817, 0
290107, 2
290262, 0
290737, 0
291042, 0
291321, 0
291601, 0
291867, 2
292008, 0
292406, 0
292686, 0
292972, 0
293257, 0
293522, 0
293777, 0
294040, 0
294316, 0
294593, 0
294879, 0
295175, 0
295473, 0
295769, 2
295905, 0
296342, 0
296644, 0
296956, 0
297255, 0
297563, 2
297730, 0
298156, 0
298441, 0
298726, 0
299032, 2
299197, 0
299676, 0
299960, 0
300242, 0
300523, 0
300814, 0
301109, 0
301411, 2
301569, 2
301781, 2
301923, 0
302415, 0
302684, 0
302962, 0
303252, 0
303537, 2
303725, 0
304107, 0
304376, 0
304640, 2
304889, 0
305153, 0
305423, 0
305715, 0
306005, 0
306294, 0
306572, 2
306716, 1
306875, 0
307356, 0
307651, 0
307953, 0
308268, 0
308560, 0
308833, 2
309010, 0
309436, 0
309733, 0
310051, 0
310364, 2
310523, 0
310990, 0
311272, 0
311572, 0
311890, 0
312210, 0
312524, 0
312838, 0
313136, 0
313426, 0
313719, 2
313861, 0
314357, 0
314665, 0
314951, 0
315221, 0
315491, 0
315770, 0
316050, 2
316226, 0
316657, 0
316964, 2
317142, 0
317511, 0
317774, 0
318045, 0
318318, 0
318602, 0
318887, 0
319185, 0
319461, 0
319717, 2
319851, 0
320249, 0
320537, 0
320834, 0
321130, 0
321425, 0
321716, 0
321998, 0
322289, 0
322594, 0
322912, 0
323250, 0
323575, 0
323877, 2
324042, 0
324517, 0
324828, 0
325160, 2
325353, 0
325838, 0
326130, 0
326416, 0
326734, 0
327047, 0
327356, 0
327673, 2
327817, 0
328274, 0
328546, 0
328822, 2
328973, 0
329435, 0
329728, 0
330022, 0
330305, 0
330578, 0
330856, 0
331132, 0
331403, 0
331695, 0
331985, 0
332260, 0
332518, 0
332776, 0
333036, 0
333316, 0
333609, 2
333761, 0
334213, 0
334510, 0
334785, 0
335058, 0
335347, 2
335547, 0
335965, 0
336278, 0
336581, 0
336883, 0
337171, 0
337461, 0
337771, 0
338098, 0
338441, 2
338621, 0
339086, 0
339396, 0
339714, 0
340023, 2
340203, 0
340701, 0
341019, 0
341307, 0
341591, 0
341893, 0
342195, 0
342499, 0
342807, 0
343108, 0
343399, 0
343671, 0
343946, 2
344130, 0
344574, 0
344879, 0
345176, 0
345446, 0
345712, 0
345982, 0
346254, 0
346536, 0
346851, 0
347152, 0
347435, 0
347707, 0
347967, 2
348113, 0
348552, 0
348846, 0
349151, 0
349470, 0
349754, 0
350020, 0
350299, 0
350590, 0
350908, 2
351060, 0
351561, 0
351874, 0
352166, 0
352443, 0
352743, 0
353060, 0
353390, 0
353718, 0
354017, 2
354162, 0
354617, 0
354901, 0
355207, 2
355354, 2
355541, 0
356070, 0
356346, 0
356612, 0
356881, 0
357154, 0
357427, 0
357707, 0
357987, 0
358273, 2
358532, 2
358788, 0
359052, 0
359342, 0
359634, 0
359920, 0
360216, 0
360497, 0
360774, 0
361048, 0
361330, 0
361630, 2
361802, 0
362292, 0
362587, 0
362872, 0
363149, 0
363450, 0
363749, 0
364051, 0
364382, 0
364696, 0
364978, 0
365262, 0
365546, 0
365850, 2
366036, 0
366488, 0
366789, 2
366967, 0
367362, 0
367628, 0
367910, 0
368194, 0
368502, 2
368662, 0
369110, 0
369386, 0
369664, 0
369943, 0
370219, 2
370399, 0
370813, 0
371108, 0
371381, 2
371633, 0
371902, 0
372182, 0
372463, 0
372747, 0
373045, 0
373335, 0
373614, 0
373882, 0
374161, 2
374303, 0
374791, 0
375102, 0
375418, 0
375713, 0
376012, 2
376197, 0
376640, 0
376969, 0
377315, 0
377637, 0
377937, 0
378231, 0
378552, 0
378874, 0
379200, 0
379554, 2
379787, 0
380198, 0
380499, 0
380798, 0
381112, 0
381429, 2
381578, 0
382068, 0
382348, 2
382612, 0
382891, 0
383179, 0
383486, 0
383798, 0
384100, 0
384381, 0
384656, 2
384919, 0
385190, 0
385475, 0
385762, 0
386059, 0
386336, 2
386583, 2
386831, 0
387096, 0
387359, 0
387614, 0
387879, 0
388143, 0
388408, 0
388660, 2
388898, 2
389129, 0
389387, 0
389658, 0
389941, 0
390215, 0
390501, 0
390768, 0
391032, 2
391279, 0
391533, 0
391803, 0
392095, 0
392386, 0
392667, 0
392940, 0
393203, 2
393429, 0
393756, 0
394035, 0
394332, 0
394642, 0
394942, 0
395218, 2
395356, 0
395792, 0
396093, 0
396398, 0
396700, 0
397023, 2
397175, 0
397601, 0
397873, 0
398164, 0
398481, 0
398791, 2
398970, 0
399413, 0
399696, 2
399862, 0
400267, 0
400556, 2
400753, 0
401173, 0
401455, 0
401718, 0
401985, 0
402261, 2
402409, 0
402834, 0
403122, 0
403420, 0
403711, 0
403974, 2
404229, 0
404515, 0
404816, 2
405003, 0
405425, 0
405725, 0
406013, 0
406290, 0
406580, 0
406869, 2
407057, 0
407530, 0
407832, 0
408134, 0
408419, 0
408718, 0
409025, 0
409335, 0
409672, 0
410005, 0
410311, 0
410613, 0
410924, 0
411253, 0
411589, 0
411919, 0
412261, 2
412467, 2
412586, 0
413104, 0
413410, 0
413731, 0
414028, 0
414322, 0
414611, 0
414882, 0
415149, 0
415416, 0
415695, 0
415987, 0
416279, 0
416550, 2
416800, 0
417063, 2
417229, 0
417600, 0
417882, 0
418173, 0
418465, 0
418760, 2
418924, 0
419281, 0
419567, 0
419857, 0
420150, 0
420446, 0
420730, 0
421001, 0
421263, 2
421516, 0
421771, 0
422049, 0
422331, 0
422603, 0
422870, 0
423130, 2
423374, 2
423615, 2
423858, 2
424090, 0
424350, 0
424626, 0
424891, 2
425138, 2
425377, 2
425609, 2
425843, 1
426018, 0
426339, 0
426595, 0
426860, 0
427144, 0
427409, 2
427655, 1
427827, 0
428161, 0
428429, 0
428712, 0
428991, 0
429271, 0
429559, 2
429728, 0
430123, 0
430395, 0
430689, 2
430851, 0
431333, 0
431645, 0
431939, 0
432228, 0
432528, 2
432724, 0
433147, 0
433473, 0
433793, 0
434087, 0
434365, 0
434671, 2
434835, 0
435293, 0
435610, 0
435920, 0
436225, 0
436505, 0
436790, 0
437109, 0
437435, 0
437763, 2
437942, 0
438415, 0
438721, 0
439026, 0
439332, 0
439672, 0
440015, 2
440188, 0
440648, 0
440939, 0
441253, 0
441568, 0
441877, 0
442222, 0
442538, 0
442828, 0
443125, 0
443421, 0
443746, 2
443950, 0
444390, 2
444575, 0
444996, 0
445265, 0
445542, 0
445823, 0
446123, 2
446289, 0
446728, 0
446995, 0
447260, 0
447523, 0
447787, 0
448063, 0
448348, 0
448645, 0
448936, 0
449194, 2
449441, 0
449709, 2
449888, 0
450271, 0
450559, 0
450858, 0
451156, 2
451334, 0
451702, 0
451979, 2
452156, 0
452588, 0
452880, 2
453056, 0
453445, 0
453709, 2
453961, 0
454222, 0
454489, 2
454677, 0
455070, 0
455341, 0
455600, 2
455843, 2
456092, 2
456267, 1
456416, 0
456869, 0
457163, 2
457324, 0
457733, 2
457980, 2
458120, 0
458500, 0
458774, 2
458921, 0
459322, 0
459609, 0
459878, 2
460125, 2
460369, 0
460629, 0
460900, 0
461193, 0
461490, 0
461787, 0
462085, 0
462366, 0
462648, 0
462936, 0
463234, 0
463563, 0
463889, 0
464195, 0
464490, 0
464791, 0
465100, 0
465410, 0
465735, 0
466070, 0
466393, 0
466683, 0
466973, 0
467285, 2
467434, 0
467911, 0
468212, 0
468499, 0
468774, 2
469036, 2
469177, 0
469594, 0
469891, 0
470182, 0
470465, 0
470743, 0
471006, 0
471279, 0
471554, 0
471833, 0
472127, 2
472325, 0
472725, 2
472981, 2
473121, 0
473479, 0
473736, 0
474009, 0
474277, 0
474541, 0
474829, 0
475092, 2
475342, 0
475604, 0
475881, 0
476182, 0
476507, 0
476826, 0
477133, 0
477442, 0
477733, 0
478040, 0
478366, 2
478580, 0
479063, 0
479375, 0
479685, 0
480002, 0
480322, 0
480646, 0
480988, 0
481339, 0
481652, 0
481955, 0
482281, 0
482623, 0
482959, 0
483310, 0
483642, 0
483962, 0
484268, 0
484585, 0
484950, 0
485312, 0
485643, 0
485960, 0
486264, 0
486573, 0
486890, 0
487221, 0
487561, 0
487884, 0
488168, 2
488437, 0
488724, 0
489020, 2
489174, 0
489614, 0
489925, 0
490203, 0
490465, 0
490737, 0
491016, 0
491326, 0
491643, 0
491954, 0
492279, 0
492582, 0
492871, 0
493188, 0
493524, 0
493875, 0
494211, 0
494528, 0
494849, 0
495160, 0
495477, 0
495815, 0
496152, 0
496492, 0
496798, 0
497086, 2
497233, 0
497688, 0
497978, 0
498269, 0
498561, 0
498840, 2
499096, 2
499354, 0
499626, 0
499913, 0
500211, 0
500491, 0
500776, 2
500938, 0
501302, 0
501558, 2
501701, 0
502088, 0
502384, 0
502663, 0
502923, 2
503174, 2
503415, 2
503660, 0
503926, 0
504192, 0
504476, 0
504788, 2
504982, 2
505229, 0
505646, 0
505913, 0
506193, 0
506496, 0
506791, 0
507087, 0
507398, 0
507682, 0
507967, 0
508272, 0
508583, 0
508914, 0
509248, 0
509560, 0
509862, 0
510164, 0
510452, 0
510747, 0
511047, 0
511360, 0
511670, 0
511948, 0
512218, 0
512511, 2
512653, 0
513081, 0
513370, 2
513547, 0
513909, 2
514156, 2
514396, 2
514635, 0
514890, 0
515161, 0
515442, 0
515720, 0
516004, 0
516270, 0
516535, 2
516697, 0
517076, 0
517362, 0
517654, 0
517942, 0
518206, 2
518369, 0
518751, 0
519036, 0
519313, 0
519588, 0
519889, 2
520084, 0
520482, 0
520741, 2
520922, 0
521346, 0
521666, 0
521977, 0
522302, 0
522616, 2
522804, 0
523198, 0
523491, 0
523811, 0
524134, 2
524302, 0
524737, 0
525012, 0
525287, 0
525558, 0
525849, 0
526150, 0
526463, 0
526751, 0
527020, 0
527292, 0
527592, 0
527878, 0
528176, 0
528488, 0
528800, 0
529109, 0
529387, 0
529676, 0
530000, 0
530320, 0
530623, 2
530778, 0
531240, 0
531518, 0
531795, 0
532071, 0
532375, 2
532534, 0
532995, 0
533282, 0
533562, 0
533837, 0
534113, 2
534259, 0
534688, 0
534994, 0
535296, 0
535568, 0
535834, 0
536099, 0
536390, 0
536679, 0
536967, 0
537266, 0
537566, 0
537831, 2
538087, 0
538354, 0
538635, 0
538937, 0
539242, 0
539542, 0
539846, 0
540134, 2
540274, 0
540711, 0
541017, 0
541322, 0
541639, 0
541931, 2
542067, 0
542465, 0
542729, 0
542989, 0
543259, 0
543534, 0
543811, 0
544092, 2
544345, 2
544587, 0
544840, 0
545119, 0
545406, 0
545698, 0
546010, 0
546315, 0
546601, 2
546743, 0
547185, 0
547499, 0
547822, 2
547981, 0
548453, 0
548734, 0
549015, 2
549166, 0
549605, 0
549900, 2
550109, 0
550528, 0
550794, 0
551066, 0
551350, 0
551656, 0
551969, 2
552120, 0
552624, 0
552916, 0
553197, 0
553490, 0
553793, 0
554129, 0
554462, 0
554780, 0
555100, 0
555403, 0
555708, 0
556034, 0
556371, 0
556720, 0
557018, 0
557295, 0
557574, 0
557852, 0
558127, 0
558425, 2
558577, 0
559026, 0
559306, 2
559560, 2
559804, 0
560089, 0
560371, 0
560649, 0
560945, 0
561233, 0
561508, 2
561767, 2
562021, 0
562285, 0
562570, 2
562746, 0
563122, 0
563389, 0
563646, 2
563893, 2
564131, 2
564302, 0
564620, 0
564885, 0
565162, 0
565427, 2
565672, 1
565833, 0
566149, 2
566393, 0
566654, 0
566922, 0
567202, 2
567390, 0
567800, 0
568062, 2
568232, 0
568585, 0
568861, 2
569044, 0
569448, 0
569721, 0
570010, 0
570269, 2
570510, 2
570757, 0
571012, 0
571277, 2
571463, 0
571829, 0
572090, 2
572231, 0
572628, 0
572890, 0
573159, 0
573441, 0
573729, 2
573938, 0
574338, 0
574602, 0
574882, 0
575174, 0
575475, 0
575785, 0
576107, 0
576431, 0
576742, 0
577037, 0
577345, 0
577685, 0
578024, 0
578354, 2
578583, 0
579015, 0
579323, 2
579517, 0
579981, 0
580323, 0
580651, 0
580956, 0
581236, 0
581517, 0
581811, 2
582044, 0
582427, 0
582744, 0
583044, 2
583178, 0
583598, 0
583883, 0
584185, 0
584486, 0
584788, 0
585106, 0
585404, 0
585688, 2
585897, 0
586305, 0
586626, 0
586953, 0
587263, 0
587561, 0
587846, 0
588139, 2
588286, 0
588762, 0
589085, 0
589400, 0
589682, 0
589964, 0
590259, 0
590565, 0
590877, 0
591191, 2
591357, 0
591825, 0
592095, 0
592390, 0
592700, 0
593005, 0
593306, 0
593613, 0
593899, 0
594185, 0
594464, 0
594744, 0
595071, 0
595397, 0
595711, 0
596013, 0
596300, 0
596591, 0
596881, 0
597182, 0
597498, 0
597815, 0
598109, 0
598383, 0
598657, 0
598948, 0
599244, 0
599546, 0
599864, 0
600186, 0
600471, 0
600740, 0
601020, 0
601316, 0
601628, 0
601926, 0
602217, 0
602508, 0
602775, 0
603041, 0
603331, 2
603502, 2
603683, 0
604193, 0
604491, 0
604762, 0
605033, 0
605295, 0
605554, 0
605825, 0
606103, 0
606389, 0
606673, 2
606927, 2
607169, 0
607429, 0
607689, 0
607952, 0
608213, 0
608474, 0
608733, 0
608988, 2
609231, 1
609396, 0
609714, 0
609988, 0
610268, 0
610538, 0
610812, 0
611087, 0
611340, 0
611598, 0
611856, 0
612119, 0
612400, 0
612694, 0
612977, 0
613233, 2
613484, 2
613726, 2
613976, 0
614235, 2
614412, 0
614753, 0
615023, 0
615285, 2
615528, 2
615757, 2
615997, 1
616156, 0
616513, 0
616788, 0
617066, 0
617336, 1
617484, 0
617863, 2
618103, 2
618349, 0
618611, 0
618886, 2
619065, 0
619486, 0
619760, 0
620043, 0
620323, 0
620611, 2
620781, 0
621225, 0
621538, 0
621835, 0
622107, 2
622365, 2
622536, 0
622938, 0
623226, 0
623534, 0
623833, 0
624116, 0
624383, 2
624540, 0
624935, 0
625231, 0
625541, 0
625825, 2
626011, 0
626395, 0
626667, 0
626947, 2
627083, 0
627531, 0
627825, 0
628119, 0
628394, 0
628656, 0
628917, 0
629195, 0
629468, 0
629746, 0
630044, 0
630340, 0
630606, 0
630871, 0
631133, 0
631415, 0
631716, 0
632016, 0
632316, 0
632629, 0
632905, 0
633167, 0
633434, 0
633715, 0
634012, 0
634293, 0
634573, 0
634856, 0
635122, 0
635388, 0
635657, 0
635941, 0
636234, 0
636542, 0
636830, 0
637099, 0
637367, 2
637621, 0
637885, 2
638058, 0
638435, 0
638716, 0
639014, 0
639279, 2
639522, 2
639681, 0
640056, 0
640330, 0
640601, 0
640882, 0
641162, 0
641440, 2
641577, 0
641963, 0
642228, 0
642530, 0
642827, 0
643118, 2
643290, 0
643687, 0
643956, 0
644228, 0
644498, 0
644789, 0
645092, 2
645271, 0
645654, 0
645912, 2
646166, 0
646434, 0
646711, 2
646892, 0
647272, 0
647570, 2
647747, 0
648090, 2
648336, 2
648505, 0
648848, 0
649126, 0
649393, 2
649641, 0
649904, 0
